Car_Name,Car_Brand,Year,Transmission,Mileage,Price
Ford Explorer,Ford,2017,Automatic,50000,1278000
Ford Explorer,Ford,2016,Automatic,42000,1280000
Ford Explorer,Ford,2016,Automatic,42000,1288000
Ford Explorer,Ford,2016,Automatic,34000,1320000
Ford Explorer,Ford,2016,Automatic,63000,1330000
Ford Explorer,Ford,2016,Automatic,35000,1335000
Ford Explorer,Ford,2017,Automatic,52000,1358000
Ford Explorer,Ford,2016,Automatic,51455,1384500
Ford Explorer,Ford,2016,Automatic,35000,1388000
Ford Explorer,Ford,2016,Automatic,18009,1388000
Ford Explorer,Ford,2016,Automatic,60000,1390000
Ford Explorer,Ford,2016,Automatic,40000,1390000
Ford Explorer,Ford,2016,Automatic,28000,1398000
Ford Explorer,Ford,2017,Automatic,41000,1400000
Ford Explorer,Ford,2017,Automatic,31000,1420000
Ford Explorer,Ford,2017,Automatic,45000,1448000
Ford Explorer,Ford,2018,Automatic,50000,1448000
Ford Explorer,Ford,2017,Automatic,44000,1448000
Ford Explorer,Ford,2018,Automatic,32000,1468000
Ford Explorer,Ford,2017,Automatic,30000,1478000
Ford Explorer,Ford,2018,Automatic,30000,1480000
Ford Explorer,Ford,2018,Automatic,50000,1488000
Ford Explorer,Ford,2018,Automatic,33000,1488000
Ford Explorer,Ford,2018,Automatic,66000,1500000
Ford Explorer,Ford,2019,Automatic,44000,1550000
Ford Explorer,Ford,2018,Automatic,50000,1588000
Ford Explorer,Ford,2018,Automatic,33000,1588000
Ford Explorer,Ford,2018,Automatic,50000,1608000
Ford F-150,Ford,2020,Automatic,11000,3290000
Ford F-150,Ford,2020,Automatic,12000,4780000
Ford Fiesta,Ford,2012,Automatic,42000,288000
Ford Fiesta,Ford,2012,Automatic,83560,290000
Ford Fiesta,Ford,2014,Automatic,39000,300000
Ford Fiesta,Ford,2011,Automatic,75153,300000
Ford Fiesta,Ford,2014,Automatic,49000,320000
Ford Fiesta,Ford,2015,Automatic,70000,335000
Ford Fiesta,Ford,2015,Automatic,42544,348000
Ford Fiesta,Ford,2014,Automatic,22000,348000
Ford Fiesta,Ford,2016,Manual,51000,368000
Ford Focus,Ford,2007,Automatic,12345,255000
Ford Focus,Ford,2011,Automatic,112000,280000
Ford Focus,Ford,2014,Automatic,35000,300000
Ford Focus,Ford,2016,Automatic,50000,548000
Ford Focus,Ford,2016,Automatic,55000,580000
Ford Lynx,Ford,2004,Automatic,12345,195000
Ford Maverick,Ford,2020,Automatic,113000,1200000
Ford Mustang,Ford,2015,Automatic,12345,1395000
Ford Mustang,Ford,2013,Automatic,37000,1478000
Ford Mustang,Ford,2013,Automatic,40000,1520000
Ford Mustang,Ford,2014,Automatic,37000,1650000
Ford Mustang,Ford,2014,Automatic,37000,1706250
Ford Mustang,Ford,2013,Automatic,20000,1730000
Ford Mustang,Ford,2013,Automatic,16000,1780000
Ford Mustang,Ford,2014,Automatic,43000,1900000
Ford Mustang,Ford,2014,Automatic,43662,1950000
Ford Mustang,Ford,2017,Automatic,21000,1980000
Ford Mustang,Ford,2017,Automatic,19000,2058000
Ford Mustang,Ford,2016,Automatic,19000,2088000
Ford Mustang,Ford,2016,Automatic,24000,2100000
Ford Mustang,Ford,2016,Automatic,21000,2150000
Ford Mustang,Ford,2015,Automatic,25000,2180000
Ford Mustang,Ford,2018,Automatic,10000,2198000
Ford Mustang,Ford,2017,Automatic,6000,2288000
Ford Mustang,Ford,2017,Automatic,30000,2350000
Ford Mustang,Ford,2015,Automatic,18000,2380000
Ford Mustang,Ford,2016,Automatic,17000,2400000
Ford Mustang,Ford,2015,Automatic,18000,2410000
Ford Mustang,Ford,2017,Automatic,10681,2448000
Ford Mustang,Ford,2015,Automatic,16000,2470000
Ford Mustang,Ford,2016,Automatic,24000,2480000
Ford Mustang,Ford,2015,Automatic,28000,2480000
Ford Mustang,Ford,2019,Automatic,10000,2488000
Ford Mustang,Ford,2019,Automatic,19000,2550000
Ford Mustang,Ford,2015,Automatic,10000,2550000
Ford Mustang,Ford,2016,Automatic,2580000,2580000
Ford Mustang,Ford,2015,Automatic,27000,2580000
Ford Mustang,Ford,2016,Automatic,23000,2598000
Ford Mustang,Ford,2015,Automatic,18000,2615000
Ford Mustang,Ford,2019,Automatic,10000,2650000
Ford Mustang,Ford,2017,Automatic,15761,2650000
Ford Mustang,Ford,2018,Automatic,12346,2788000
Ford Mustang,Ford,2018,Automatic,13000,2870000
Ford Mustang,Ford,2018,Automatic,21000,2920000
Ford Mustang,Ford,2019,Automatic,10000,2950000
Ford Mustang,Ford,2020,Automatic,2500,3000000
Ford Mustang,Ford,2018,Automatic,17000,3100000
Ford Mustang,Ford,2019,Automatic,25000,3100000
Ford Mustang,Ford,2018,Automatic,18740,3100000
Ford Mustang,Ford,2020,Automatic,14000,3320000
Ford Mustang,Ford,2018,Automatic,11000,3450000
Ford Mustang,Ford,2020,Automatic,4000,5100000
Ford Mustang,Ford,2020,Automatic,8368,5450000
Ford Ranger,Ford,2000,Manual,300000,180000
Ford Ranger,Ford,2008,Manual,20000,200000
Ford Ranger,Ford,2009,Manual,101111,300000
Ford Ranger,Ford,2005,Manual,85000,430000
Ford Ranger,Ford,2011,Manual,20000,435000
Ford Ranger,Ford,2015,Manual,115000,590000
Ford Ranger,Ford,2014,Automatic,90000,595000
Ford Ranger,Ford,2015,Manual,58000,628000
Ford Ranger,Ford,2014,Manual,118376,650000
Ford Ranger,Ford,2015,Automatic,91000,668000
Ford Ranger,Ford,2015,Automatic,40000,698000
Ford Ranger,Ford,2019,Manual,30000,708000
Ford Ranger,Ford,2014,Automatic,90000,718000
Ford Ranger,Ford,2014,Automatic,95000,718000
Ford Ranger,Ford,2014,Automatic,123456,718000
Ford Ranger,Ford,2020,Manual,106000,720000
Ford Ranger,Ford,2015,Automatic,12345,725000
Ford Ranger,Ford,2014,Automatic,95000,728000
Ford Ranger,Ford,2016,Automatic,58000,730000
Ford Ranger,Ford,2019,Manual,30000,745000
Ford Ranger,Ford,2014,Manual,57000,748000
Ford Ranger,Ford,2019,Manual,30000,750000
Ford Ranger,Ford,2015,Automatic,68000,758000
Ford Ranger,Ford,2015,Automatic,82500,780000
Ford Ranger,Ford,2019,Manual,36000,785000
Ford Ranger,Ford,2019,Automatic,34000,788000
Ford Ranger,Ford,2017,Automatic,58000,790000
Ford Ranger,Ford,2019,Automatic,32000,798000
Ford Ranger,Ford,2019,Automatic,34000,828000
Ford Ranger,Ford,2018,Automatic,12345,835000
Ford Ranger,Ford,2015,Manual,51009,838000
Ford Ranger,Ford,2017,Automatic,86000,838999
Ford Ranger,Ford,2015,Automatic,74000,848000
Ford Ranger,Ford,2019,Manual,40183,848000
Ford Ranger,Ford,2017,Automatic,52031,848000
Ford Ranger,Ford,2018,Automatic,36000,850000
Ford Ranger,Ford,2018,Automatic,12345,855000
Ford Ranger,Ford,2019,Automatic,34000,858000
Ford Ranger,Ford,2017,Automatic,68000,865000
Ford Ranger,Ford,2018,Automatic,16000,868000
Ford Ranger,Ford,2018,Automatic,18000,868000
Ford Ranger,Ford,2021,Manual,40000,880000
Ford Ranger,Ford,2016,Automatic,38000,880000
Ford Ranger,Ford,2016,Automatic,46000,888000
Ford Ranger,Ford,2017,Automatic,34000,888000
Ford Ranger,Ford,2019,Automatic,30000,888000
Ford Ranger,Ford,2019,Automatic,76373,890000
Ford Ranger,Ford,2020,Manual,66000,890000
Ford Ranger,Ford,2020,Automatic,44000,895000
Ford Ranger,Ford,2018,Automatic,16000,898000
Ford Ranger,Ford,2017,Automatic,67000,899000
Ford Ranger,Ford,2020,Automatic,43000,900000
Ford Ranger,Ford,2015,Automatic,80000,900000
Ford Ranger,Ford,2020,Automatic,32000,910000
Ford Ranger,Ford,2019,Automatic,43638,920000
Ford Ranger,Ford,2019,Automatic,62000,950000
Ford Ranger,Ford,2020,Automatic,19000,958000
Ford Ranger,Ford,2018,Automatic,32000,958000
Ford Ranger,Ford,2019,Manual,27000,960000
Ford Ranger,Ford,2020,Automatic,44450,965000
Ford Ranger,Ford,2019,Automatic,11000,968000
Ford Ranger,Ford,2020,Automatic,22805,968000
Ford Ranger,Ford,2020,Automatic,18000,980000
Ford Ranger,Ford,2020,Automatic,44000,998000
Ford Ranger,Ford,2018,Manual,8000,998000
Ford Ranger,Ford,2018,Automatic,50000,998000
Ford Ranger,Ford,2019,Automatic,29810,998000
Ford Ranger,Ford,2019,Automatic,41000,998000
Ford Ranger,Ford,2019,Automatic,33930,998000
Ford Ranger,Ford,2021,Manual,19432,1000000
Ford Ranger,Ford,2020,Automatic,20011,1018000
Ford Ranger,Ford,2019,Automatic,42687,1020000
Ford Ranger,Ford,2020,Automatic,44000,1028000
Ford Ranger,Ford,2020,Automatic,44000,1058000
Ford Ranger,Ford,2019,Automatic,99999,1068000
Ford Ranger,Ford,2019,Automatic,39410,1068000
Ford Ranger,Ford,2019,Automatic,43000,1078000
Ford Ranger,Ford,2018,Automatic,70000,1088000
Ford Ranger,Ford,2018,Automatic,40000,1088000
Ford Ranger,Ford,2019,Automatic,31000,1088000
Ford Ranger,Ford,2019,Manual,31000,1088000
Ford Ranger,Ford,2020,Automatic,30800,1099800
Ford Ranger,Ford,2022,Automatic,19000,1100000
Ford Ranger,Ford,2022,Automatic,32963,1130000
Ford Ranger,Ford,2021,Automatic,15000,1130000
Ford Ranger,Ford,2019,Automatic,54000,1138000
Ford Ranger,Ford,2022,Automatic,10000,1188000
Ford Ranger,Ford,2020,Automatic,12345,1195000
Ford Ranger,Ford,2022,Automatic,21000,1198000
Ford Ranger,Ford,2020,Automatic,31000,1248000
Ford Ranger,Ford,2019,Automatic,47000,1330000
Ford Ranger,Ford,2019,Automatic,53000,1390000
Ford Ranger,Ford,2023,Automatic,3000,1418000
Ford Ranger,Ford,2020,Automatic,44000,1448000
Ford Ranger,Ford,2019,Automatic,85141,1450000
Ford Ranger,Ford,2019,Automatic,51341,1450000
Ford Ranger,Ford,2019,Automatic,37000,1450000
Ford Ranger,Ford,2019,Automatic,17600,1450000
Ford Ranger,Ford,2019,Automatic,26000,1460000
Ford Ranger,Ford,2019,Automatic,25000,1500000
Ford Ranger,Ford,2020,Automatic,32000,1548000
Ford Ranger,Ford,2019,Automatic,37792,1548300
Ford Ranger,Ford,2019,Automatic,60000,1550000
Ford Ranger,Ford,2019,Automatic,66301,1598000
Ford Ranger,Ford,2022,Automatic,44000,1650000
Ford Ranger,Ford,2017,Automatic,80000,1800000
Ford Ranger,Ford,2023,Automatic,6000,1838000
Ford Ranger,Ford,2023,Automatic,4000,2338000
Ford Ranger,Ford,2020,Automatic,20000,4400000
Ford Raptor,Ford,2019,Automatic,42000,1398000
Ford Raptor,Ford,2019,Automatic,49000,1428000
Ford Raptor,Ford,2020,Automatic,44000,1448000
Ford Raptor,Ford,2020,Automatic,43000,1448000
Ford Raptor,Ford,2019,Automatic,15000,1450000
Ford Raptor,Ford,2019,Automatic,53000,1458000
Ford Raptor,Ford,2019,Automatic,12345,1465000
Ford Raptor,Ford,2019,Automatic,25000,1478000
Ford Raptor,Ford,2019,Automatic,53000,1478000
Ford Raptor,Ford,2019,Automatic,25000,1485000
Ford Raptor,Ford,2020,Automatic,123455,1498000
Ford Raptor,Ford,2020,Automatic,80000,1518000
Ford Raptor,Ford,2020,Automatic,38000,1548000
Ford Raptor,Ford,2022,Automatic,20000,1580000
Ford Raptor,Ford,2022,Automatic,30000,1998000
Ford Raptor,Ford,2022,Automatic,30000,2339000
Ford Territory,Ford,2020,Automatic,15000,898000
Ford Territory,Ford,2021,Automatic,30000,898000
Ford Territory,Ford,2021,Automatic,16000,938000
Ford Territory,Ford,2021,Automatic,37000,938000
Ford Territory,Ford,2021,Automatic,36000,938000
Ford Territory,Ford,2021,Automatic,17044,950000
Ford Territory,Ford,2021,Automatic,37000,950000
Ford Territory,Ford,2021,Automatic,14000,958000
Ford Territory,Ford,2021,Automatic,36000,968000
Ford Territory,Ford,2022,Automatic,13000,978000
Ford Territory,Ford,2021,Automatic,22000,978000
Ford Territory,Ford,2021,Automatic,23000,978000
Ford Territory,Ford,2021,Automatic,21000,980000
Ford Territory,Ford,2022,Automatic,24853,998000
Ford Territory,Ford,2021,Automatic,8000,998000
Ford Territory,Ford,2022,Automatic,9000,998000
Ford Territory,Ford,2022,Automatic,24000,998000
Ford Territory,Ford,2022,Automatic,22000,998000
Ford Territory,Ford,2022,Automatic,5015,998000
Ford Territory,Ford,2022,Automatic,5000,998000
Ford Territory,Ford,2021,Automatic,23000,998000
Ford Territory,Ford,2021,Automatic,22000,998000
Ford Territory,Ford,2021,Automatic,16504,998000
Ford Territory,Ford,2021,Automatic,17044,998000
Ford Territory,Ford,2021,Automatic,23000,1018000
Ford Territory,Ford,2021,Automatic,13000,1020000
Ford Territory,Ford,2021,Automatic,7777,1035000
Ford Territory,Ford,2020,Automatic,5792,1039000
Ford Territory,Ford,2021,Automatic,9000,1050000
Ford Territory,Ford,2022,Automatic,12345,1055000
Ford Territory,Ford,2021,Automatic,20000,1065000
Ford Territory,Ford,2021,Automatic,22222,1098000
Ford Territory,Ford,2021,Automatic,17044,1100000
Ford Territory,Ford,2021,Automatic,22211,1128000
Ford Territory,Ford,2021,Automatic,6000,1158000
Ford Territory,Ford,2021,Automatic,26000,1158000
Ford Territory,Ford,2021,Automatic,26183,1165000
Ford Territory,Ford,2023,Manual,7000,1200000
Ford Territory,Ford,2023,Automatic,18000,1335000
Ford Transit,Ford,2016,Automatic,2880000,2880000
Foton Gratour,Foton,2020,Manual,48000,300000
Foton Gratour,Foton,2020,Manual,26000,310000
Foton Gratour,Foton,2019,Manual,17000,350000
Foton Gratour,Foton,2020,Manual,59000,365000
Foton Toplander,Foton,2019,Automatic,4000,665000
Foton Tornado,Foton,2020,Manual,71793,488000
Foton Transvan,Foton,2019,Manual,30000,670000
Foton Transvan,Foton,2021,Manual,40000,738000
Foton Transvan,Foton,2019,Manual,50000,838000
Foton Transvan,Foton,2021,Manual,4000,898000
Foton Transvan,Foton,2017,Manual,98000,920000
Foton Traveller,Foton,2022,Manual,40000,1330000
Gac Ga4,Gac,2021,Automatic,20000,858000
Gac Gs8,Gac,2019,Automatic,20000,1299999
Geely Azkarra,Geely,2020,Automatic,69000,978000
Geely Azkarra,Geely,2020,Automatic,50000,978000
Geely Azkarra,Geely,2020,Automatic,50000,998000
Geely Azkarra,Geely,2020,Automatic,31000,1008000
Geely Azkarra,Geely,2020,Automatic,15000,1018000
Geely Azkarra,Geely,2020,Automatic,18000,1018000
Geely Azkarra,Geely,2020,Automatic,50000,1038000
Geely Azkarra,Geely,2020,Automatic,69000,1038000
Geely Azkarra,Geely,2020,Automatic,14000,1048000
Geely Azkarra,Geely,2020,Automatic,15000,1048000
Geely Azkarra,Geely,2020,Automatic,31000,1068000
Geely Azkarra,Geely,2020,Automatic,15000,1068000
Geely Azkarra,Geely,2020,Automatic,14000,1068000
Geely Azkarra,Geely,2020,Automatic,34000,1118000
Geely Azkarra,Geely,2020,Automatic,20000,1118000
Geely Azkarra,Geely,2020,Automatic,34000,1138000
Geely Azkarra,Geely,2020,Automatic,20000,1158000
Geely Azkarra,Geely,2021,Automatic,9000,1188000
Geely Azkarra,Geely,2021,Automatic,32000,1198000
Geely Azkarra,Geely,2022,Automatic,25000,1238000
Geely Azkarra,Geely,2022,Automatic,25000,1268000
Geely Azkarra,Geely,2022,Automatic,4652,1350000
Geely Azkarra,Geely,2022,Automatic,30000,1808000
Geely Coolray,Geely,2021,Automatic,14000,778000
Geely Coolray,Geely,2020,Automatic,39000,808000
Geely Coolray,Geely,2020,Automatic,34000,808000
Geely Coolray,Geely,2020,Automatic,14000,808000
Geely Coolray,Geely,2021,Automatic,14000,818000
Geely Coolray,Geely,2020,Automatic,39000,828000
Geely Coolray,Geely,2020,Automatic,34000,828000
Geely Coolray,Geely,2020,Automatic,14000,828000
Geely Coolray,Geely,2021,Automatic,26000,838000
Geely Coolray,Geely,2021,Automatic,12000,838000
Geely Coolray,Geely,2021,Automatic,10000,848000
Geely Coolray,Geely,2021,Automatic,12000,858000
Geely Coolray,Geely,2021,Automatic,14000,858000
Geely Coolray,Geely,2023,Automatic,16000,868000
Geely Coolray,Geely,2020,Automatic,39000,868000
Geely Coolray,Geely,2020,Automatic,34000,868000
Geely Coolray,Geely,2021,Automatic,10000,888000
Geely Coolray,Geely,2020,Automatic,30000,888000
Geely Coolray,Geely,2023,Automatic,16000,898000
Geely Coolray,Geely,2021,Automatic,18000,898000
Geely Coolray,Geely,2021,Automatic,26000,898000
Geely Coolray,Geely,2021,Automatic,12000,918000
Geely Coolray,Geely,2021,Automatic,18000,918000
Geely Coolray,Geely,2021,Automatic,26000,918000
Geely Coolray,Geely,2022,Automatic,18000,928000
Geely Coolray,Geely,2023,Automatic,16000,928000
Geely Coolray,Geely,2022,Automatic,18000,948000
Geely Coolray,Geely,2021,Automatic,20000,950000
Geely Coolray,Geely,2022,Automatic,999999,958000
Geely Coolray,Geely,2022,Automatic,20000,958000
Geely Coolray,Geely,2021,Automatic,14000,958000
Geely Coolray,Geely,2021,Automatic,18000,958000
Geely Coolray,Geely,2021,Automatic,2000,965000
Geely Coolray,Geely,2022,Automatic,3000,998000
Geely Coolray,Geely,2023,Automatic,2000,998000
Geely Coolray,Geely,2022,Automatic,20000,998000
Geely Coolray,Geely,2021,Automatic,2569,1045000
Geely Coolray,Geely,2022,Automatic,3123,1058000
Geely Coolray,Geely,2022,Automatic,3000,1058000
Geely Coolray,Geely,2023,Automatic,7000,1198000
Geely Emgrand,Geely,2022,Automatic,10000,638000
Geely Emgrand,Geely,2022,Automatic,9000,680000
Geely Emgrand,Geely,2020,Automatic,10000,688000
Geely Emgrand,Geely,2022,Automatic,10000,688000
Geely Emgrand,Geely,2022,Automatic,8414,750000
Geely Emgrand,Geely,2022,Automatic,4000,758000
Geely Okavango,Geely,2021,Automatic,11000,1048000
Geely Okavango,Geely,2021,Automatic,27000,1048000
Geely Okavango,Geely,2021,Automatic,21000,1048000
Geely Okavango,Geely,2021,Automatic,19000,1048000
Geely Okavango,Geely,2021,Automatic,12000,1048000
Geely Okavango,Geely,2021,Automatic,22000,1058000
Geely Okavango,Geely,2021,Automatic,12000,1088000
Geely Okavango,Geely,2021,Automatic,31000,1098000
Geely Okavango,Geely,2021,Automatic,30000,1098000
Geely Okavango,Geely,2021,Automatic,11000,1118000
Geely Okavango,Geely,2021,Automatic,12000,1118000
Geely Okavango,Geely,2021,Automatic,21000,1128000
Geely Okavango,Geely,2021,Automatic,19000,1128000
Geely Okavango,Geely,2021,Automatic,30000,1138000
Geely Okavango,Geely,2021,Automatic,25000,1145000
Geely Okavango,Geely,2021,Automatic,27000,1148000
Geely Okavango,Geely,2021,Automatic,21000,1148000
Geely Okavango,Geely,2021,Automatic,29000,1158000
Geely Okavango,Geely,2021,Automatic,30000,1158000
Geely Okavango,Geely,2021,Automatic,43000,1158000
Geely Okavango,Geely,2021,Automatic,30000,1178000
Geely Okavango,Geely,2021,Automatic,29000,1188000
Geely Okavango,Geely,2021,Automatic,43000,1188000
Geely Okavango,Geely,2022,Automatic,18000,1225000
Geely Okavango,Geely,2021,Automatic,24000,1258000
Geely Okavango,Geely,2022,Automatic,18000,1268000
Geely Okavango,Geely,2022,Automatic,16000,1308000
Gmc Denali,Gmc,2015,Automatic,20000,4798000
Greatwall Haval,Greatwall,2014,Manual,62000,145000
Hino Xzu320La,Hino,2019,Manual,67000,850000
Hitachi Ex-120-3,Hitachi,2022,Manual,12345,1950000
Honda Accord,Honda,2005,Automatic,90571,200000
Honda Accord,Honda,2011,Automatic,112000,325000
Honda Accord,Honda,2009,Automatic,67000,398000
Honda Accord,Honda,2011,Automatic,33000,483000
Honda Accord,Honda,2013,Automatic,122000,500000
Honda Accord,Honda,2014,Automatic,12345,655000
Honda Accord,Honda,2016,Automatic,40000,740000
Honda Accord,Honda,2013,Automatic,40000,740000
Honda Accord,Honda,2013,Automatic,42000,750000
Honda Accord,Honda,2021,Automatic,21427,1938300
Honda Brio,Honda,2015,Manual,65000,310000
Honda Brio,Honda,2021,Manual,12000,428000
Honda Brio,Honda,2019,Automatic,40000,520000
Honda Brio,Honda,2019,Automatic,19000,568000
Honda Brio,Honda,2020,Automatic,8000,635000
Honda Brio,Honda,2020,Automatic,30000,640000
Honda Brio,Honda,2022,Automatic,4000,640000
Honda Brio,Honda,2022,Automatic,6000,675000
Honda Brio,Honda,2020,Automatic,9000,680000
Honda Brio,Honda,2021,Automatic,18000,715000
Honda Br-V,Honda,2017,Automatic,60000,598000
Honda Br-V,Honda,2018,Automatic,52000,600000
Honda Br-V,Honda,2017,Automatic,53000,638000
Honda Br-V,Honda,2017,Automatic,62000,638000
Honda Br-V,Honda,2017,CVT,62000,638000
Honda Br-V,Honda,2018,Automatic,59000,648000
Honda Br-V,Honda,2017,Automatic,85000,648000
Honda Br-V,Honda,2017,Automatic,12345,655000
Honda Br-V,Honda,2017,Automatic,52000,658000
Honda Br-V,Honda,2017,Automatic,62000,658000
Honda Br-V,Honda,2017,CVT,52000,658000
Honda Br-V,Honda,2017,CVT,62000,658000
Honda Br-V,Honda,2018,Automatic,40000,668000
Honda Br-V,Honda,2018,Automatic,59000,668000
Honda Br-V,Honda,2017,Automatic,25000,668000
Honda Br-V,Honda,2017,Automatic,52000,668000
Honda Br-V,Honda,2017,Automatic,50000,668000
Honda Br-V,Honda,2018,Automatic,39000,670000
Honda Br-V,Honda,2017,Automatic,65000,678000
Honda Br-V,Honda,2017,Automatic,85000,678000
Honda Br-V,Honda,2017,Automatic,62000,678000
Honda Br-V,Honda,2017,Automatic,49000,679000
Honda Br-V,Honda,2018,Automatic,47000,685000
Honda Br-V,Honda,2018,Automatic,59000,688000
Honda Br-V,Honda,2017,Automatic,40000,688000
Honda Br-V,Honda,2017,Automatic,15000,698000
Honda Br-V,Honda,2018,Automatic,26357,698000
Honda Br-V,Honda,2017,Automatic,37000,698000
Honda Br-V,Honda,2018,Automatic,85000,698000
Honda Br-V,Honda,2017,Automatic,47000,698000
Honda Br-V,Honda,2017,CVT,29000,698000
Honda Br-V,Honda,2018,Automatic,58000,700000
Honda Br-V,Honda,2017,Automatic,60000,700000
Honda BR-V,Honda,2017,CVT,75000,700000
Honda Br-V,Honda,2018,Automatic,40000,708000
